tweet,date,city,user_location,id,link
"Harold Tejada Canacué, a pocas horas de su debut en el Giro de Italia  https://t.co/pDNkajJlhK",2021-05-08 00:41:40,Pereira,Ibagué,1390829217542201345,https://twitter.com/i/web/status/1390829217542201345
"Egan Bernal (Ineos), ganador del Tour de Francia 2019, se presenta ""emocionado"" y como uno de los grandes favoritos al Giro de Italia que comienza mañana en Turín. https://t.co/yj3J4C2wGi vía @lapatriacom",2021-05-07 17:30:01,Pereira,"Manizales, Colombia",1390720587413164045,https://twitter.com/i/web/status/1390720587413164045
Egan Bernal está emocionado para correr el Giro de Italia https://t.co/yj3J4C2wGi vía @lapatriacom,2021-05-07 13:30:00,Pereira,"Manizales, Colombia",1390660188726652939,https://twitter.com/i/web/status/1390660188726652939
"🚨¡Estamos al aire!
🏆Europa League, Copa Libertadores y Sudamericana
🚴‍♀️Favoritos para una nueva edición del Giro de Italia
🗞️Lo último que se sabe del Once Caldas
🤩¡Bienvenidos! 
https://t.co/jjTADOpiwu",2021-05-07 13:01:39,Pereira,"Manizales, Caldas",1390653051074138113,https://twitter.com/i/web/status/1390653051074138113
"Hoy Barranquilla amaneció color rosa... y los 🚴‍♀️🚴‍♂️ nos unimos a su conspiración!!
Nos pusimos la maglia rosa de Il Giro d’Italia. https://t.co/MKMlZibc3G",2021-05-12 13:17:51,Santa Marta,"Barranquilla, Colombia",1392469068385554437,https://twitter.com/i/web/status/1392469068385554437
"Que cansancio los noticieros nacionales! 
Mientras el enfoque solo sea hablar del problema, jamás van a ver la solución.

Y mientras tanto en OTRAS noticias:
#Israel 
#Gaza 
Fútbol, Tenis, Giro de Italia, Francia, Argentina... En Fin el MUNDO sigue Girando!!! 🌎🌍",2021-05-12 12:12:55,Santa Marta,"Barranquilla, Colombia",1392452726722863105,https://twitter.com/i/web/status/1392452726722863105
Siga en vivo la etapa 5 del Giro de Italia 2021 https://t.co/nusmqSNKFl,2021-05-12 11:32:35,Santa Marta,Barranquilla - Colombia,1392442578780438533,https://twitter.com/i/web/status/1392442578780438533
"#DEPORTES | Así le fue a Egan Bernal tras la etapa 4 del Giro de Italia
🔍https://t.co/7lxwOv19xa https://t.co/0ymkl3Znzt",2021-05-11 23:33:00,Santa Marta,"Santa Marta, Colombia",1392261487524188163,https://twitter.com/i/web/status/1392261487524188163
"#GIRODITALIA🇮🇹🚴🚨|| El ciclista estadounidense Joe Dombrowski del Team UAE Emirates se impuso de gran manera en la cuarta etapa del Giro de Italia.
.
@Eganbernal el mejor colombiano 🇨🇴 ubicado en la casilla 11.

https://t.co/FDrzeBKBGa",2021-05-11 20:54:12,Santa Marta,"Barranquilla, Colombia",1392221526339035138,https://twitter.com/i/web/status/1392221526339035138
"#JoeDombrowski ganó la cuarta etapa del #GiroDeItalia. Con 4 horas, 58 minutos y 38 segundos; El Estadounidense se llevó el triunfo en esta etapa, seguido por #DeMarchi. Con esta etapa Alessandro De Marchi se posiciona líder, en este Giro de Italia. https://t.co/y3VQZHOoLe",2021-05-11 20:19:01,Santa Marta,Barranquilla,1392212670246440969,https://twitter.com/i/web/status/1392212670246440969
"De Marchi, nuevo líder del Giro tras cuatro etapas; Egan es décimo primero https://t.co/gLoyfmaGPJ",2021-05-11 20:12:54,Santa Marta,Barranquilla,1392211130819489792,https://twitter.com/i/web/status/1392211130819489792
"Este miércoles la cuarta etapa llevará al pelotón desde Modena a Cattolica a través de 177 kilómetros completamente llanos.
https://t.co/xf36nNEmIr",2021-05-11 18:54:31,Santa Marta,"Barranquilla, Colombia",1392191407843053570,https://twitter.com/i/web/status/1392191407843053570
Egan Bernal muestra su potencial y se acerca al top 10 en Giro de Italia https://t.co/XUuHWr8F1r,2021-05-11 17:21:16,Santa Marta,Barranquilla - Colombia,1392167939114258434,https://twitter.com/i/web/status/1392167939114258434
El Giro de Italia tiene nuevo líder y Egan Bernal escala en la general https://t.co/3NafY6KSDw,2021-05-11 17:00:17,Santa Marta,Barranquilla - Colombia,1392162656455376898,https://twitter.com/i/web/status/1392162656455376898
"Joe Dombrowski ganó la cuarta etapa del Giro de Italia

Egan Bernal fue el mejor colombiano del día. 

https://t.co/NQYhQ6RPAK https://t.co/m6kPhZd3wJ",2021-05-11 16:27:15,Santa Marta,"Barranquilla, Colombia",1392154343659511819,https://twitter.com/i/web/status/1392154343659511819
En directo la etapa 4 del Giro de Italia 2021 https://t.co/7TUSW1htSU,2021-05-11 11:49:41,Santa Marta,Barranquilla - Colombia,1392084491980660740,https://twitter.com/i/web/status/1392084491980660740
"En vivo - Minuto a minuto 4 etapa del Giro de Italia 2021.
#NoticiasBQ 🔴🟡🟢➡️https://t.co/hfvH9IwaM9
https://t.co/qhMltvhGGg",2021-05-11 11:46:22,Santa Marta,"Barranquilla, Colombia",1392083660543860737,https://twitter.com/i/web/status/1392083660543860737
Taco van se quedó con la etapa cuarta del GIRO de ITALIA. https://t.co/l6UjmGb5m5 Vía @ESPN App https://t.co/tVokyP0s3w,2021-05-11 00:54:49,Santa Marta,"Soledad, Colombia",1391919689715093507,https://twitter.com/i/web/status/1391919689715093507
"#DeportesSMAD Así va el Giro de Italia para los colombianos, luego de terminar la tercera etapa.

⬇️⬇️

https://t.co/PdbEeqf2vI",2021-05-10 22:20:00,Santa Marta,"Santa Marta, Colombia",1391880728665788421,https://twitter.com/i/web/status/1391880728665788421
Fernando Gaviria ganó el neerlandés Taco van der Hoorn del Giro de Italia https://t.co/IHlKIlqZp0,2021-05-10 19:40:27,Santa Marta,Barranquilla - Colombia,1391840577730355203,https://twitter.com/i/web/status/1391840577730355203
Fernando Gaviria ganó el neerlandés Taco van der Hoorn del Giro de Italia https://t.co/IHlKIlqZp0,2021-05-10 19:31:34,Santa Marta,Barranquilla - Colombia,1391838343579807747,https://twitter.com/i/web/status/1391838343579807747
"#Giro2021 Así fue la victoria de Taco Van der Hoorn, quien se quedó con la tercera etapa del Giro de Italia.

🇨🇴 Fernando Gaviria fue el mejor colombiano, llegando en la séptima posición; los escarabajos no sufrieron pérdidas de tiempo en la general.

https://t.co/HFFckK8mci",2021-05-10 18:58:55,Santa Marta,"Barranquilla, Atlántico",1391830126803968000,https://twitter.com/i/web/status/1391830126803968000
"El corredor que más días ha vestido la maglia es el “Caníbal” belga Eddy Merckx, quien además ganó 5 títulos.
https://t.co/JbgsViinKM",2021-05-10 18:20:00,Santa Marta,"Barranquilla, Colombia",1391820330562318336,https://twitter.com/i/web/status/1391820330562318336
Van der Hoorn se llevó en solitario la tercera etapa en Giro de Italia: Fernando Gaviria fue el mejor colombiano https://t.co/IbY9wfUoaK,2021-05-10 17:47:47,Santa Marta,Barranquilla - Colombia,1391812222645637121,https://twitter.com/i/web/status/1391812222645637121
"#Ciclismo un norteamericano de impuso en la cuarta etapa del
@giroditalia🚴🏽‍♂️ 🇮🇹#TolimaOnline

Detalles aquí  @miguelorojas06 👇🏻

https://t.co/IxH9OITy4M https://t.co/4EVqe0XyFo",2021-05-11 17:31:54,Ibagué,"Ibagué, Tolima",1392170614161612801,https://twitter.com/i/web/status/1392170614161612801
"Etapa 4 del Giro de Italia: este es su recorrido y altimetría https://t.co/e1EHcNOhX2

📝 TEMA DEL DÍA: #MasParoEs https://t.co/HV3atOGAWP",2021-05-11 11:30:00,Ibagué,Eje Cafetero,1392079539656871939,https://twitter.com/i/web/status/1392079539656871939
Balance positivo para Harold Tejada en las primeras etapas del Giro https://t.co/e1DSHykbnL,2021-05-11 02:19:07,Ibagué,Ibagué,1391940904362168320,https://twitter.com/i/web/status/1391940904362168320
"La segunda etapa del Giro de Italia dejó un sinsabor en los colombianos. Vea por qué. 👇
https://t.co/bXsv1L0RDc",2021-05-10 17:00:01,Ibagué,Ibague - Colombia,1391800203561226240,https://twitter.com/i/web/status/1391800203561226240
"#Ciclismo Así fue la segunda etapa del @giroditalia #TolimaOnline 

@miguelorojas06 

https://t.co/QmhWTdXEof",2021-05-09 23:18:53,Ibagué,"Ibagué, Tolima",1391533160446500869,https://twitter.com/i/web/status/1391533160446500869
"#ElGiroPorCaracol Pregunta, porque el equipo de Nairo Quintana no fue invitado al Giro de Italia. Gracias",2021-05-09 12:57:50,Ibagué,"Villamaria, Caldas, Colombia",1391376869358985218,https://twitter.com/i/web/status/1391376869358985218
Filippo Ganna se lleva la etapa 1 del Giro de Italia 2021 https://t.co/vBQg7dBbsa,2021-05-08 17:41:02,Ibagué,Ibagué,1391085751006343168,https://twitter.com/i/web/status/1391085751006343168
"https://t.co/TuopE5OtBu
El primer reto para Egan y los colombianos en el Giro de Italia 2021: una contrarreloj en Turín https://t.co/pLzJOr3OLh",2021-05-08 11:58:13,Ibagué,pereira Colombia,1390999475443965952,https://twitter.com/i/web/status/1390999475443965952
"Harold Tejada Canacué, a pocas horas de su debut en el Giro de Italia  https://t.co/pDNkajJlhK",2021-05-08 00:41:40,Ibagué,Ibagué,1390829217542201345,https://twitter.com/i/web/status/1390829217542201345
"#Giro | -60 Km: Pellaud y Gabburo salieron en fuga del pelotón, sacándoles 1:16 y aceleran para el último punto de sprint [EN VIVO] #EnVivo https://t.co/WO6sJnOayA",2021-05-12 14:18:17,Pasto,"Pasto, Nariño",1392484277670096902,https://twitter.com/i/web/status/1392484277670096902
"#Giro | -70 Km: Cuatro equipos se organizan al frente del pelotón, que son el BikeExchange, Israel Start Up Nation, Bahrain Victorious y Bora [EN VIVO] #EnVivo https://t.co/MAkvVZ8QxN",2021-05-12 14:08:13,Pasto,"Pasto, Nariño",1392481743899332608,https://twitter.com/i/web/status/1392481743899332608
"#Giro | -80 Km: Todo tranquilo en el pelotón, sin intentos de fuga y ningún equipo se pone al frente [EN VIVO] #EnVivo https://t.co/gS5xo487aS",2021-05-12 13:52:02,Pasto,"Pasto, Nariño",1392477673201573888,https://twitter.com/i/web/status/1392477673201573888
"#Giro | -90 Km: El pelotón empezó a acelerar, con el INEOS y el Deceuninck al frente para cerrarle espacio a nuevo fugados [EN VIVO] #EnVivo https://t.co/VoBMGndcwJ",2021-05-12 13:42:16,Pasto,"Pasto, Nariño",1392475213019893760,https://twitter.com/i/web/status/1392475213019893760
"#Giro | -100 Km: Los colombianos están en el pelotón, con Egan Bernal y el INEOS ayudando para que no pierda tiempo [EN VIVO] #EnVivo https://t.co/WoHSV7vVz5",2021-05-12 13:31:39,Pasto,"Pasto, Nariño",1392472543798378499,https://twitter.com/i/web/status/1392472543798378499
#Giro | -110 Km: Los dos fugados se acercan al primer punto de sprint intermedio y el pelotón persigue a 1:47 [EN VIVO] #EnVivo https://t.co/GWnxYyFWvv,2021-05-12 13:15:03,Pasto,"Pasto, Nariño",1392468365579538441,https://twitter.com/i/web/status/1392468365579538441
"#Giro | -120 Km: El plan de UAE es lanzar a Fernando Gaviria en los último kilómetros, con la ayuda de Molano y Richeze [EN VIVO] #EnVivo https://t.co/qTTMwlEcB0",2021-05-12 12:55:02,Pasto,"Pasto, Nariño",1392463326794424329,https://twitter.com/i/web/status/1392463326794424329
#Giro | -140 Km: El pelotón le da más ventaja a la fuga y se encuentran con 4:10 [EN VIVO] #EnVivo https://t.co/wFbEdgif0k,2021-05-12 12:24:25,Pasto,"Pasto, Nariño",1392455621690236928,https://twitter.com/i/web/status/1392455621690236928
"#Giro | -150 Km: Se mantienen Tagliani y Marenga en la fuga del día, mientras el pelotón trata de no alejarse mucho [EN VIVO] #EnVivo https://t.co/Lu5W3pob1F",2021-05-12 12:24:22,Pasto,"Pasto, Nariño",1392455608239022083,https://twitter.com/i/web/status/1392455608239022083
"#Giro | -160 Km: Los dos fugados le sacan 3:23 minutos al pelotón, donde están los seis colombianos [EN VIVO] #EnVivo https://t.co/Ij3WtIDIzB",2021-05-12 11:51:14,Pasto,"Pasto, Nariño",1392447272269533184,https://twitter.com/i/web/status/1392447272269533184
"#Giro | -176 Km: Comenzó la quinta etapa del Giro de Italia, con dos ciclistas buscando la primera fuga del día, que son Tagliani y Marengo [EN VIVO] #EnVivo https://t.co/wzK61kr8FH",2021-05-12 11:27:41,Pasto,"Pasto, Nariño",1392441343369261061,https://twitter.com/i/web/status/1392441343369261061
#Giro | Siga el minuto a minuto de la etapa 5 del Giro de Italia 2021 [EN VIVO] #EnVivo https://t.co/Oshzfwe3IP,2021-05-12 11:18:02,Pasto,"Pasto, Nariño",1392438915454455814,https://twitter.com/i/web/status/1392438915454455814
Hecho en América: Joseph Dombrowski ganó etapa 4 del Giro de Italia [VIDEO] https://t.co/gTlWkuf7mb,2021-05-11 20:48:16,Pasto,"Pasto, Nariño",1392220033103929345,https://twitter.com/i/web/status/1392220033103929345
Egan atacó al final: Así le fue a los colombianos en etapa 4 del #Giro de Italia [VIDEO] https://t.co/ArNxoy32lo,2021-05-11 15:59:09,Pasto,"Pasto, Nariño",1392147274218749952,https://twitter.com/i/web/status/1392147274218749952
Hecho en América: Joseph Dombrowski ganó etapa 4 del Giro de Italia [VIDEO] #Giro https://t.co/vpor0B5a4N,2021-05-11 15:32:04,Pasto,"Pasto, Nariño",1392140456264339464,https://twitter.com/i/web/status/1392140456264339464
"#Giro | Egan Bernal entró a 1:36 minutos, con Landa y Vlasov, y 11 segundos después apareció Evenepoel [EN VIVO] #EnVivo https://t.co/oGCEfKGhSi",2021-05-11 15:23:03,Pasto,"Pasto, Nariño",1392138190086094858,https://twitter.com/i/web/status/1392138190086094858
#Giro | Joseph Dombrowski ganó la etapa 4 del Giro de Italia y Alessandro De Marchi es el nuevo líder [EN VIVO] #EnVivo https://t.co/h8nCvmWjq5,2021-05-11 15:22:31,Pasto,"Pasto, Nariño",1392138056254345216,https://twitter.com/i/web/status/1392138056254345216
#Giro | -1 Km: Dombrowski aceleró para ganar la etapa en solitario y quiere la camiseta rosa [EN VIVO] #EnVivo https://t.co/wOizKlJ98d,2021-05-11 15:22:08,Pasto,"Pasto, Nariño",1392137956379480066,https://twitter.com/i/web/status/1392137956379480066
"#Giro | -2 Km: Ante el ataque de Mikel Landa, Egan Bernal y Aleksandr Vlasov persiguieron para no perder tiempo [EN VIVO] #EnVivo https://t.co/d2I5qqTwZF",2021-05-11 15:18:15,Pasto,"Pasto, Nariño",1392136980205654016,https://twitter.com/i/web/status/1392136980205654016
"#Giro | -3 Km: Dombrovski ahora se va en solitario para la victoria, alejándose de De Marchi y Vervaeke [EN VIVO] #EnVivo https://t.co/Hu4CmXbJyS",2021-05-11 15:18:02,Pasto,"Pasto, Nariño",1392136926245892100,https://twitter.com/i/web/status/1392136926245892100
"🚨¡Estamos al aire!
🗞️Convocados de Once Caldas a la Selección Colombia Sub 20
🏆Copa Libertadores y Sudamericana
🚴‍♀️Quinta etapa del Giro de Italia
⚽️Modificaciones de Dimayor en la Liga y Torneo BetPlay
🤩¡Bienvenidos!
https://t.co/JnCXWKzGf0",2021-05-12 13:04:18,Manizales,"Manizales, Caldas",1392465660706439177,https://twitter.com/i/web/status/1392465660706439177
Se cumplen hoy las primeras emociones al Giro de Italia con la cuarta etapa que unirá Piacenza y Sestola a través de 187 kilómetros. https://t.co/9Wc807prCT vía @lapatriacom,2021-05-11 14:40:00,Manizales,"Manizales, Colombia",1392127353812398083,https://twitter.com/i/web/status/1392127353812398083
"🚨¡Estamos al aire!
⚽️Hablamos del fútbol local e internacional
🚴‍♀️Candidatos para llevarse la cuarta etapa del Giro de Italia
💯Convocatoria de Gerardo Ortiz para microciclo con Paraguay
✅Novedades del Once Caldas para el segundo semestre
https://t.co/jVuDTakTQ4",2021-05-11 13:18:26,Manizales,"Manizales, Caldas",1392106829233246208,https://twitter.com/i/web/status/1392106829233246208
"Etapa 4 del Giro de Italia: este es su recorrido y altimetría https://t.co/e1EHcNOhX2

📝 TEMA DEL DÍA: #MasParoEs https://t.co/HV3atOGAWP",2021-05-11 11:30:00,Manizales,Eje Cafetero,1392079539656871939,https://twitter.com/i/web/status/1392079539656871939
"Hoy en el Giro de Italia: ""el peor enemigo de un colombiano es otro colombiano""",2021-05-09 15:22:38,Manizales,"Manizales, Colombia",1391413306062217218,https://twitter.com/i/web/status/1391413306062217218
"#ElGiroPorCaracol Pregunta, porque el equipo de Nairo Quintana no fue invitado al Giro de Italia. Gracias",2021-05-09 12:57:50,Manizales,"Villamaria, Caldas, Colombia",1391376869358985218,https://twitter.com/i/web/status/1391376869358985218
"Todos los datos de las 21 etapas de Giro de Italia 2021

https://t.co/TgxV1Kaonk",2021-05-08 19:50:00,Manizales,Manizales - Caldas,1391118204047560705,https://twitter.com/i/web/status/1391118204047560705
"Egan Bernal (Ineos) llega con las dudas de los dolores en su espalda. El de Zipaquirá, de 24 años, comenzó bien la temporada con los terceros puestos en el Tour de Provenza y Strade Bianche y el cuarto en la Tirreno Adriático, pero no ha vuelto a competir. https://t.co/iTsydPx3lB",2021-05-08 14:13:32,Manizales,"Manizales, Colombia",1391033529073651715,https://twitter.com/i/web/status/1391033529073651715
"#PortadaLP
Más sectores se manifestaron ayer en contra del Gobierno y el vandalismo visto en los últimos días, y el inicio del Giro de Italia, entre los temas destacadas en la portada de hoy 8 de mayo de abril del 2021. Vea todas las noticias en https://t.co/dEaB0DuaBR https://t.co/w86Q55sNqn",2021-05-08 12:05:44,Manizales,"Manizales, Colombia",1391001368215883778,https://twitter.com/i/web/status/1391001368215883778
"https://t.co/TuopE5OtBu
El primer reto para Egan y los colombianos en el Giro de Italia 2021: una contrarreloj en Turín https://t.co/pLzJOr3OLh",2021-05-08 11:58:13,Manizales,pereira Colombia,1390999475443965952,https://twitter.com/i/web/status/1390999475443965952
"Egan Bernal (Ineos), ganador del Tour de Francia 2019, se presenta ""emocionado"" y como uno de los grandes favoritos al Giro de Italia que comienza mañana en Turín. https://t.co/yj3J4C2wGi vía @lapatriacom",2021-05-07 17:30:01,Manizales,"Manizales, Colombia",1390720587413164045,https://twitter.com/i/web/status/1390720587413164045
Egan Bernal está emocionado para correr el Giro de Italia https://t.co/yj3J4C2wGi vía @lapatriacom,2021-05-07 13:30:00,Manizales,"Manizales, Colombia",1390660188726652939,https://twitter.com/i/web/status/1390660188726652939
"🚨¡Estamos al aire!
🏆Europa League, Copa Libertadores y Sudamericana
🚴‍♀️Favoritos para una nueva edición del Giro de Italia
🗞️Lo último que se sabe del Once Caldas
🤩¡Bienvenidos! 
https://t.co/jjTADOpiwu",2021-05-07 13:01:39,Manizales,"Manizales, Caldas",1390653051074138113,https://twitter.com/i/web/status/1390653051074138113
"#Giro | -60 Km: Pellaud y Gabburo salieron en fuga del pelotón, sacándoles 1:16 y aceleran para el último punto de sprint [EN VIVO] #EnVivo https://t.co/87BnZr23FR",2021-05-12 14:18:10,Villavicencio,Bogotá - Colombia,1392484246418231305,https://twitter.com/i/web/status/1392484246418231305
"#Giro | -70 Km: Cuatro equipos se organizan al frente del pelotón, que son el BikeExchange, Israel Start Up Nation, Bahrain Victorious y Bora [EN VIVO] #EnVivo https://t.co/Iy1my4AuPW",2021-05-12 14:08:13,Villavicencio,Bogotá - Colombia,1392481743039520777,https://twitter.com/i/web/status/1392481743039520777
"#Giro | -80 Km: Todo tranquilo en el pelotón, sin intentos de fuga y ningún equipo se pone al frente [EN VIVO] #EnVivo https://t.co/XsrtQlQlko",2021-05-12 13:52:02,Villavicencio,Bogotá - Colombia,1392477672488460291,https://twitter.com/i/web/status/1392477672488460291
"#NuestroCiclismo 

La fuga fue neutralizada y se espera una emocionante definición en el embalaje. No se pierda ningún detalle en https://t.co/CaEIaCFaXL 

#DeportesRCN https://t.co/M0Rilq2WV9",2021-05-12 13:48:39,Villavicencio,"Bogotá, Colombia",1392476819509719042,https://twitter.com/i/web/status/1392476819509719042
"#Giro | -90 Km: El pelotón empezó a acelerar, con el INEOS y el Deceuninck al frente para cerrarle espacio a nuevo fugados [EN VIVO] #EnVivo https://t.co/FG9SYFMqmU",2021-05-12 13:42:11,Villavicencio,Bogotá - Colombia,1392475193034035201,https://twitter.com/i/web/status/1392475193034035201
"#Giro | -106 Km: Tagliani se quedó con el punto de sprint intermedio, justo antes de que fuera cazado por la fuga junto a Marenga [EN VIVO] #EnVivo https://t.co/czYo54oH2h",2021-05-12 13:20:02,Villavicencio,Bogotá - Colombia,1392469620234260483,https://twitter.com/i/web/status/1392469620234260483
#Giro | -110 Km: Los dos fugados se acercan al primer punto de sprint intermedio y el pelotón persigue a 1:47 [EN VIVO] #EnVivo https://t.co/eVho1MTT0t,2021-05-12 13:15:03,Villavicencio,Bogotá - Colombia,1392468363943849991,https://twitter.com/i/web/status/1392468363943849991
"#Giro | -120 Km: El plan de UAE es lanzar a Fernando Gaviria en los último kilómetros, con la ayuda de Molano y Richeze [EN VIVO] #EnVivo https://t.co/0wuZETgw1Y",2021-05-12 12:55:02,Villavicencio,Bogotá - Colombia,1392463325955506178,https://twitter.com/i/web/status/1392463325955506178
"#NuestroCiclismo 

¿Se le dará a Gaviria? En una etapa plana y en la que aún restan 120 kilómetros, el grupo de escapados saca 5'22"" de diferencia sobre el pelotón y todavía no se sabe cómo terminará. No se pierda ningún detalle en https://t.co/CaEIaCFaXL 

#DeportesRCN",2021-05-12 12:49:47,Villavicencio,"Bogotá, Colombia",1392462007492825090,https://twitter.com/i/web/status/1392462007492825090
Análisis: ¿por qué Egan es el ciclista más beneficiado del Giro? @ELTIEMPO https://t.co/jbjlQcLNqX #ciclismo,2021-05-12 12:33:36,Villavicencio,Bogotá,1392457932663672832,https://twitter.com/i/web/status/1392457932663672832
#Giro | -140 Km: El pelotón le da más ventaja a la fuga y se encuentran con 4:10 [EN VIVO] #EnVivo https://t.co/8fiG2KRd36,2021-05-12 12:24:25,Villavicencio,Bogotá - Colombia,1392455620427714562,https://twitter.com/i/web/status/1392455620427714562
"#Giro | -150 Km: Se mantienen Tagliani y Marenga en la fuga del día, mientras el pelotón trata de no alejarse mucho [EN VIVO] #EnVivo https://t.co/RIPyKeaYvv",2021-05-12 12:24:20,Villavicencio,Bogotá - Colombia,1392455600945180672,https://twitter.com/i/web/status/1392455600945180672
"#Giro | -160 Km: Los dos fugados le sacan 3:23 minutos al pelotón, donde están los seis colombianos [EN VIVO] #EnVivo https://t.co/g9LpQKMInp",2021-05-12 11:51:12,Villavicencio,Bogotá - Colombia,1392447264694620169,https://twitter.com/i/web/status/1392447264694620169
"#GiroxElEspectador | El ciclista británico fue líder de la carrera durante 13 días en 2018, en 2019 cuando dijo sentirse fuerte no peleó por el título y el año pasado se retiró porque le dio COVID-19. Esta temporada, dice, será su revancha. #Giro
https://t.co/q9AYCDDM4n",2021-05-12 11:45:02,Villavicencio,"Bogotá, Colombia",1392445711657185286,https://twitter.com/i/web/status/1392445711657185286
La quinta etapa del Giro de Italia totalmente plana. Nueva oportunidad para Fernando Gaviria y los demás sprinters del pelotón. 177kms con dos sprint intermedios. La clasificación general no debería sufrir grandes modificaciones #Giro https://t.co/4MABT1POkP,2021-05-12 11:37:01,Villavicencio,"Villavicencio,Colombia",1392443694729543682,https://twitter.com/i/web/status/1392443694729543682
Turno para la escapada y los embaladores. Fernando Gaviria tiene la opción de ganar en el Giro un año y 11 meses después de su última victoria. @ELTIEMPO https://t.co/L4k8UxGwsC https://t.co/lbz6XKAvwA,2021-05-12 11:34:14,Villavicencio,Bogotá,1392442992863109127,https://twitter.com/i/web/status/1392442992863109127
"#Giro | -176 Km: Comenzó la quinta etapa del Giro de Italia, con dos ciclistas buscando la primera fuga del día, que son Tagliani y Marengo [EN VIVO] #EnVivo https://t.co/wvWhbV2oEw",2021-05-12 11:27:02,Villavicencio,Bogotá - Colombia,1392441181452316676,https://twitter.com/i/web/status/1392441181452316676
#Giro | Siga el minuto a minuto de la etapa 5 del Giro de Italia 2021 [EN VIVO] #EnVivo https://t.co/P8b4PJDR93,2021-05-12 11:18:02,Villavicencio,Bogotá - Colombia,1392438914418450434,https://twitter.com/i/web/status/1392438914418450434
"#DeportesRCN

Siga acá EN VIVO la etapa 5 del Giro de Italia 2021, de este miércoles 12 de mayo, que tendrá un recorrido entre Modena y Cattolica con final plano (177 km). https://t.co/ViKFATMpQ6",2021-05-12 06:36:31,Villavicencio,"Bogotá, Colombia",1392368070841282562,https://twitter.com/i/web/status/1392368070841282562
"#GiroxElEspectador | Simon Yates y el #GiroDeItalia2021: una historia tormentosa.
https://t.co/q9AYCDDM4n https://t.co/FCV6y2aHXS",2021-05-12 04:45:02,Villavicencio,"Bogotá, Colombia",1392340013266968576,https://twitter.com/i/web/status/1392340013266968576
"Giro de Italia 2021 | Egan Bernal confiesa su mayor “miedito” en la carrera italiana #Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #EganBernal
 https://t.co/0eRMng01tc",2021-05-12 14:19:16,Neiva,Colombia,1392484525003915264,https://twitter.com/i/web/status/1392484525003915264
"Pasó la prueba en la montaña

#CICLISMOxESPN Egan Bernal subió al puesto 11 en la general del Giro de Italia. #GIROxESPN

https://t.co/8GF4pxEMmv",2021-05-12 14:11:48,Neiva,Colombia,1392482644378722318,https://twitter.com/i/web/status/1392482644378722318
"Ya estamos EN VIVO por nuestra pantalla principal con la etapa 5 de #ElGiroPorCaracol 🚴‍♀️

Los velocistas tienen un nuevo round y usted no se lo puede perder. Conéctese a nuestras plataformas &gt;&gt;&gt; https://t.co/bev6hsV4uJ https://t.co/FQCjEZF5b2",2021-05-12 14:10:00,Neiva,Colombia,1392482191783829507,https://twitter.com/i/web/status/1392482191783829507
Giro de Italia 2021: recorrido y altimetría de la etapa 6; empieza la alta montaña https://t.co/W837vO7euE,2021-05-12 14:05:01,Neiva,Colombia,1392480937661935616,https://twitter.com/i/web/status/1392480937661935616
El colombiano Fernando Gaviria (@FndoGaviria) es uno de los grandes favoritos para quedarse con la etapa 5 del Giro de Italia y tratará de hacerlo después de que en la segunda etapa tuviera un incidente con su compañero Sebastián Molano. https://t.co/004NThs9eY https://t.co/PTzNB5qtBx,2021-05-12 14:01:37,Neiva,Colombia,1392480085043781633,https://twitter.com/i/web/status/1392480085043781633
"¡Ya se corre el @giroditalia! Y en @SenalDeportes te mostramos la altimetría de la prueba de hoy que puede ser para el colombiano 🇨🇴 @FndoGaviria 👇👇👇https://t.co/RYA4JT9AaG

#ElMundoRuedaXSeñal https://t.co/aRoeS5jyQj",2021-05-12 13:23:42,Neiva,Colombia,1392470541253152774,https://twitter.com/i/web/status/1392470541253152774
"Giro de Italia 2021 | Etapa 5: ¿cuáles son los rivales de Fernando Gaviria?

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #SemanaEnLaRuta https://t.co/MeumLV13Eb",2021-05-12 13:13:26,Neiva,Colombia,1392467957566087176,https://twitter.com/i/web/status/1392467957566087176
#ElGiroPorCaracol l Giro de Italia minuto a minuto: siga la actuación de los colombianos en la etapa 5 https://t.co/6Wcqb3Vmfv,2021-05-12 13:11:01,Neiva,Colombia,1392467349622509573,https://twitter.com/i/web/status/1392467349622509573
"🚵‍♂️🇮🇹 ¡Estamos al aire con la transmisión de la Etapa 5 del Giro de Italia!

📻 Viva todas las emociones de la carrera junto a nosotros.

#GiroXCaracol 

https://t.co/cpqtDY4TAe",2021-05-12 13:04:36,Neiva,Colombia,1392465734454943747,https://twitter.com/i/web/status/1392465734454943747
"Giro de Italia 2021 | Etapa 5: Fernando Gaviria, convencido de la victoria en Cattolica.

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #SemanaEnLaRuta https://t.co/s7NuPdu3eN",2021-05-12 13:00:55,Neiva,Colombia,1392464808717570051,https://twitter.com/i/web/status/1392464808717570051
"Giro de Italia 2021: ¿cuáles son los rivales de Fernando Gaviria?

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #SemanaEnLaRuta https://t.co/b1pieyMoJy",2021-05-12 12:57:30,Neiva,Colombia,1392463947564003331,https://twitter.com/i/web/status/1392463947564003331
